EBG00001089662	76
EBG00001089663	0
EBG00001089664	9
EBG00001089665	281
EBG00001089666	0
EBG00001089667	4
EBG00001089668	45
EBG00001089669	143
EBG00001089670	11
EBG00001089671	0
EBG00001089672	23
EBG00001089673	52522
EBG00001089674	931
EBG00001089675	510
EBG00001089676	0
EBG00001089677	345
EBG00001089678	331
EBG00001089679	62
EBG00001089680	63
EBG00001089681	38
EBG00001089682	3362
EBG00001089683	258
EBG00001089684	19
EBG00001089685	1514
EBG00001089686	82
EBG00001089687	0
EBG00001089688	0
EBG00001089689	0
EBG00001089690	4
EBG00001089691	101
EBG00001089692	236
EBG00001089693	105
EBG00001089694	255
EBG00001089695	0
EBG00001089696	235
EBG00001089697	325
EBG00001089698	535
EBG00001089699	130
EBG00001089700	168
EBG00001089701	11
EBG00001089702	51
EBG00001089703	0
EBG00001089704	0
EBG00001089705	0
EBG00001089706	358
EBG00001089707	0
EBG00001089709	0
EBG00001089711	24
EBG00001089713	135
EBG00001089715	0
EBG00001089716	2
EBG00001089717	67
EBG00001089719	0
EBG00001089720	16
EBG00001089721	28
EBG00001089722	0
EBG00001089723	55
EBG00001089724	0
EBG00001089725	0
EBG00001089726	513
EBG00001089727	141
EBG00001089728	22
EBG00001089729	0
EBG00001089730	21
EBG00001089731	459
EBG00001089732	0
EBG00001089733	8
ECDH10B_0001	640
ECDH10B_0002	2238
ECDH10B_0003	953
ECDH10B_0004	1262
ECDH10B_0005	114
ECDH10B_0006	214
ECDH10B_0007	386
ECDH10B_0008	5171
ECDH10B_0009	601
ECDH10B_0010	561
ECDH10B_0011	61
ECDH10B_0012	42
ECDH10B_0013	20
ECDH10B_0014	5283
ECDH10B_0015	1981
ECDH10B_0016	17
ECDH10B_0017	14
ECDH10B_0018	0
ECDH10B_0019	0
ECDH10B_0020	343
ECDH10B_0021	306
ECDH10B_0022	6
ECDH10B_0023	43
ECDH10B_0024	1558
ECDH10B_0025	29
ECDH10B_0026	1363
ECDH10B_0027	5332
ECDH10B_0028	512
ECDH10B_0029	672
ECDH10B_0030	1249
ECDH10B_0031	130
ECDH10B_0032	507
ECDH10B_0033	182
ECDH10B_0034	253
ECDH10B_0035	65
ECDH10B_0036	8
ECDH10B_0037	0
ECDH10B_0038	90
ECDH10B_0039	185
ECDH10B_0040	157
ECDH10B_0041	48
ECDH10B_0042	22
ECDH10B_0043	31
ECDH10B_0044	0
ECDH10B_0045	0
ECDH10B_0046	5
ECDH10B_0047	11
ECDH10B_0048	188
ECDH10B_0049	293
ECDH10B_0050	686
ECDH10B_0051	649
ECDH10B_0052	1074
ECDH10B_0053	777
ECDH10B_0054	1740
ECDH10B_0055	4160
ECDH10B_0056	350
ECDH10B_0058	213
ECDH10B_0060	93
ECDH10B_0061	39
ECDH10B_0062	14
ECDH10B_0063	730
ECDH10B_0064	783
ECDH10B_0065	80
ECDH10B_0066	654
ECDH10B_0067	648
ECDH10B_0068	702
ECDH10B_0069	1097
ECDH10B_0070	1024
ECDH10B_0071	883
ECDH10B_0072	587
ECDH10B_0073	911
ECDH10B_0074	1436
ECDH10B_0075	949
ECDH10B_0076	1545
ECDH10B_0077	3059
ECDH10B_0078	6250
ECDH10B_0079	1426
ECDH10B_0080	4938
ECDH10B_0081	355
ECDH10B_0082	261
ECDH10B_0083	678
ECDH10B_0084	277
ECDH10B_0085	649
ECDH10B_0086	176
ECDH10B_0087	270
ECDH10B_0088	75
ECDH10B_0089	915
ECDH10B_0090	413
ECDH10B_0091	273
ECDH10B_0092	624
ECDH10B_0093	3142
ECDH10B_0094	16822
ECDH10B_0095	13983
ECDH10B_0096	10060
ECDH10B_0097	284
ECDH10B_0098	5013
ECDH10B_0099	543
ECDH10B_0100	1049
ECDH10B_0101	1042
ECDH10B_0102	528
ECDH10B_0103	315
ECDH10B_0104	1160
ECDH10B_0105	1056
ECDH10B_0106	1736
ECDH10B_0107	382
ECDH10B_0108	401
ECDH10B_0109	115
ECDH10B_0110	559
ECDH10B_0111	740
ECDH10B_0112	258
ECDH10B_0113	862
ECDH10B_0114	586
ECDH10B_0115	52
ECDH10B_0116	8
ECDH10B_0117	22
ECDH10B_0118	0
ECDH10B_0119	98
ECDH10B_0120	45
ECDH10B_0121	20
ECDH10B_0122	155
ECDH10B_0123	1315
ECDH10B_0124	56
ECDH10B_0125	1870
ECDH10B_0126	302
ECDH10B_0127	72
ECDH10B_0128	607
ECDH10B_0129	867
ECDH10B_0130	271
ECDH10B_0131	17
ECDH10B_0132	28
ECDH10B_0133	454
ECDH10B_0134	870
ECDH10B_0135	285
ECDH10B_0136	279
ECDH10B_0137	253
ECDH10B_0138	141
ECDH10B_0139	985
ECDH10B_0140	369
ECDH10B_0141	906
ECDH10B_0142	444
ECDH10B_0143	400
ECDH10B_0144	180
ECDH10B_0145	1021
ECDH10B_0146	647
ECDH10B_0147	1079
ECDH10B_0149	9980
ECDH10B_0150	6413
ECDH10B_0151	2003
ECDH10B_0152	1484
ECDH10B_0153	558
ECDH10B_0154	2351
ECDH10B_0155	1541
ECDH10B_0156	2289
ECDH10B_0157	6378
ECDH10B_0158	3398
ECDH10B_0159	2656
ECDH10B_0160	1400
ECDH10B_0161	1269
ECDH10B_0162	1688
ECDH10B_0163	749
ECDH10B_0164	3486
ECDH10B_0165	2021
ECDH10B_0166	453
ECDH10B_0167	122
ECDH10B_0168	332
ECDH10B_0169	108
ECDH10B_0170	136
ECDH10B_0171	245
ECDH10B_0172	354
ECDH10B_0173	370
ECDH10B_0174	215
ECDH10B_0175	2943
ECDH10B_0176	244
ECDH10B_0177	350
ECDH10B_0178	602
ECDH10B_0179	346
ECDH10B_0180	326
ECDH10B_0181	706
ECDH10B_0182	23
ECDH10B_0183	0
ECDH10B_0184	46
ECDH10B_0185	581
ECDH10B_0186	0
ECDH10B_0187	6
ECDH10B_0188	154
ECDH10B_0189	164
ECDH10B_0190	165
ECDH10B_0191	138
ECDH10B_0192	3288
ECDH10B_0193	238
ECDH10B_0194	666
ECDH10B_0195	475
ECDH10B_0196	179
ECDH10B_0197	19
ECDH10B_0198	70
ECDH10B_0199	35
ECDH10B_0200	119
ECDH10B_0201	199
ECDH10B_0202	74
ECDH10B_0203	71
ECDH10B_0204	423
ECDH10B_0205	830
ECDH10B_0206	1677
ECDH10B_0207	54
ECDH10B_0208	222
ECDH10B_0209	27
ECDH10B_0210	0
ECDH10B_0211	153
ECDH10B_0212	9
ECDH10B_0213	151
ECDH10B_0214	25
ECDH10B_0215	9
ECDH10B_0216	9
ECDH10B_0217	13
ECDH10B_0218	177
ECDH10B_0219	2322
ECDH10B_0220	188
ECDH10B_0221	591
ECDH10B_0222	958
ECDH10B_0223	181
ECDH10B_0224	577
ECDH10B_0225	412
ECDH10B_0226	78
ECDH10B_0227	174
ECDH10B_0228	94
ECDH10B_0229	41
ECDH10B_0230	36
ECDH10B_0231	299
ECDH10B_0232	236
ECDH10B_0233	92
ECDH10B_0234	52
ECDH10B_0235	19
ECDH10B_0236	20
ECDH10B_0237	86
ECDH10B_0238	240
ECDH10B_0239	26
ECDH10B_0240	32
ECDH10B_0241	46
ECDH10B_0243	57
ECDH10B_0244	204
ECDH10B_0245	1
ECDH10B_0246	62
ECDH10B_0247	160
ECDH10B_0248	52
ECDH10B_0249	17
ECDH10B_0250	0
ECDH10B_0251	39
ECDH10B_0252	63
ECDH10B_0253	75
ECDH10B_0254	48
ECDH10B_0255	1072
ECDH10B_0256	3910
ECDH10B_0257	303
ECDH10B_0258	430
ECDH10B_0259	197
ECDH10B_0261	143
ECDH10B_0262	7
ECDH10B_0263	4
ECDH10B_0264	146
ECDH10B_0265	129
ECDH10B_0266	85
ECDH10B_0267	31
ECDH10B_0268	249
ECDH10B_0269	145
ECDH10B_0270	25
ECDH10B_0271	35
ECDH10B_0272	54
ECDH10B_0273	0
ECDH10B_0274	0
ECDH10B_0275	11
ECDH10B_0276	28
ECDH10B_0277	33
ECDH10B_0278	101
ECDH10B_0279	81
ECDH10B_0280	3
ECDH10B_0281	81
ECDH10B_0282	18
ECDH10B_0283	52
ECDH10B_0284	17
ECDH10B_0285	40
ECDH10B_0286	0
ECDH10B_0287	0
ECDH10B_0288	10
ECDH10B_0289	127
ECDH10B_0290	32
ECDH10B_0291	0
ECDH10B_0292	9
ECDH10B_0293	0
ECDH10B_0294	144
ECDH10B_0295	207
ECDH10B_0296	146
ECDH10B_0297	48
ECDH10B_0298	263
ECDH10B_0299	119
ECDH10B_0300	98
ECDH10B_0301	518
ECDH10B_0302	92
ECDH10B_0303	253
ECDH10B_0304	0
ECDH10B_0305	0
ECDH10B_0306	16
ECDH10B_0307	8
ECDH10B_0308	27
ECDH10B_0309	465
ECDH10B_0310	609
ECDH10B_0311	927
ECDH10B_0312	359
ECDH10B_0313	3
ECDH10B_0315	28
ECDH10B_0316	6
ECDH10B_0317	23
ECDH10B_0319	50
ECDH10B_0320	0
ECDH10B_0321	0
ECDH10B_0322	14
ECDH10B_0323	17
ECDH10B_0324	123
ECDH10B_0325	643
ECDH10B_0326	0
ECDH10B_0328	288
ECDH10B_0329	30
ECDH10B_0330	17
ECDH10B_0332	25
ECDH10B_0333	98
ECDH10B_0334	157
ECDH10B_0335	203
ECDH10B_0336	100
ECDH10B_0337	235
ECDH10B_0338	741
ECDH10B_0339	23
ECDH10B_0340	111
ECDH10B_0341	9
ECDH10B_0342	146
ECDH10B_0343	204
ECDH10B_0344	262
ECDH10B_0345	1060
ECDH10B_0346	296
ECDH10B_0347	248
ECDH10B_0348	595
ECDH10B_0349	115
ECDH10B_0350	265
ECDH10B_0351	192
ECDH10B_0352	100
ECDH10B_0353	423
ECDH10B_0354	179
ECDH10B_0355	120
ECDH10B_0356	164
ECDH10B_0357	1305
ECDH10B_0358	662
ECDH10B_0359	290
ECDH10B_0360	87
ECDH10B_0361	482
ECDH10B_0362	2758
ECDH10B_0363	1096
ECDH10B_0364	4448
ECDH10B_0365	1317
ECDH10B_0366	234
ECDH10B_0367	740
ECDH10B_0368	71
ECDH10B_0369	389
ECDH10B_0370	814
ECDH10B_0371	1286
ECDH10B_0372	1337
ECDH10B_0373	344
ECDH10B_0374	935
ECDH10B_0375	669
ECDH10B_0376	1388
ECDH10B_0377	762
ECDH10B_0378	344
ECDH10B_0379	1116
ECDH10B_0380	351
ECDH10B_0381	190
ECDH10B_0382	510
ECDH10B_0383	539
ECDH10B_0384	3797
ECDH10B_0385	1471
ECDH10B_0386	1997
ECDH10B_0387	9279
ECDH10B_0388	4599
ECDH10B_0389	658
ECDH10B_0390	690
ECDH10B_0391	293
ECDH10B_0392	7092
ECDH10B_0393	1588
ECDH10B_0394	3516
ECDH10B_0395	2431
ECDH10B_0396	1054
ECDH10B_0397	2077
ECDH10B_0398	42
ECDH10B_0399	47
ECDH10B_0400	125
ECDH10B_0401	80
ECDH10B_0402	119
ECDH10B_0403	149
ECDH10B_0404	330
ECDH10B_0405	426
ECDH10B_0406	0
ECDH10B_0407	52
ECDH10B_0408	180
ECDH10B_0409	86
ECDH10B_0410	75
ECDH10B_0412	379
ECDH10B_0413	394
ECDH10B_0414	406
ECDH10B_0415	737
ECDH10B_0416	665
ECDH10B_0417	1208
ECDH10B_0418	908
ECDH10B_0419	475
ECDH10B_0420	84
ECDH10B_0421	1233
ECDH10B_0422	42
ECDH10B_0423	290
ECDH10B_0424	107
ECDH10B_0425	715
ECDH10B_0426	2073
ECDH10B_0427	868
ECDH10B_0428	1284
ECDH10B_0429	1352
ECDH10B_0430	1654
ECDH10B_0431	175
ECDH10B_0432	71
ECDH10B_0433	499
ECDH10B_0434	1269
ECDH10B_0435	122
ECDH10B_0436	367
ECDH10B_0437	174
ECDH10B_0439	264
ECDH10B_0440	428
ECDH10B_0441	642
ECDH10B_0442	1
ECDH10B_0443	71
ECDH10B_0444	414
ECDH10B_0445	295
ECDH10B_0446	186
ECDH10B_0447	94
ECDH10B_0448	212
ECDH10B_0449	644
ECDH10B_0450	315
ECDH10B_0451	367
ECDH10B_0452	242
ECDH10B_0453	291
ECDH10B_0454	209
ECDH10B_0455	45
ECDH10B_0456	121
ECDH10B_0457	77
ECDH10B_0458	101
ECDH10B_0459	192
ECDH10B_0460	1
ECDH10B_0461	0
ECDH10B_0462	449
ECDH10B_0463	49
ECDH10B_0464	0
ECDH10B_0465	0
ECDH10B_0466	0
ECDH10B_0467	0
ECDH10B_0468	50
ECDH10B_0469	0
ECDH10B_0470	23
ECDH10B_0471	106
ECDH10B_0472	68
ECDH10B_0473	0
ECDH10B_0474	0
ECDH10B_0475	0
ECDH10B_0476	15
ECDH10B_0477	94
ECDH10B_0478	260
ECDH10B_0479	78
ECDH10B_0480	374
ECDH10B_0481	1035
ECDH10B_0482	591
ECDH10B_0483	273
ECDH10B_0484	114
ECDH10B_0485	741
ECDH10B_0486	0
ECDH10B_0487	0
ECDH10B_0488	71
ECDH10B_0489	7
ECDH10B_0490	0
ECDH10B_0491	0
ECDH10B_0492	219
ECDH10B_0493	725
ECDH10B_0494	8
ECDH10B_0495	0
ECDH10B_0496	1
ECDH10B_0497	37
ECDH10B_0498	143
ECDH10B_0499	131
ECDH10B_0500	23
ECDH10B_0501	9
ECDH10B_0502	102
ECDH10B_0503	0
ECDH10B_0504	0
ECDH10B_0505	0
ECDH10B_0506	0
ECDH10B_0507	0
ECDH10B_0508	23
ECDH10B_0509	35
ECDH10B_0510	0
ECDH10B_0511	0
ECDH10B_0512	0
ECDH10B_0513	0
ECDH10B_0514	0
ECDH10B_0515	0
ECDH10B_0516	0
ECDH10B_0517	0
ECDH10B_0518	0
ECDH10B_0519	0
ECDH10B_0520	0
ECDH10B_0521	0
ECDH10B_0522	0
ECDH10B_0523	0
ECDH10B_0524	0
ECDH10B_0525	0
ECDH10B_0526	0
ECDH10B_0527	0
ECDH10B_0528	0
ECDH10B_0529	0
ECDH10B_0530	0
ECDH10B_0531	0
ECDH10B_0532	0
ECDH10B_0533	0
ECDH10B_0534	0
ECDH10B_0535	0
ECDH10B_0536	0
ECDH10B_0537	0
ECDH10B_0538	0
ECDH10B_0539	0
ECDH10B_0540	0
ECDH10B_0541	0
ECDH10B_0542	0
ECDH10B_0543	0
ECDH10B_0544	0
ECDH10B_0545	0
ECDH10B_0546	0
ECDH10B_0547	0
ECDH10B_0548	0
ECDH10B_0549	0
ECDH10B_0550	0
ECDH10B_0551	0
ECDH10B_0552	0
ECDH10B_0553	0
ECDH10B_0554	2
ECDH10B_0555	0
ECDH10B_0556	0
ECDH10B_0557	0
ECDH10B_0558	0
ECDH10B_0559	0
ECDH10B_0560	0
ECDH10B_0561	0
ECDH10B_0562	0
ECDH10B_0563	0
ECDH10B_0564	0
ECDH10B_0565	0
ECDH10B_0566	0
ECDH10B_0567	0
ECDH10B_0568	0
ECDH10B_0569	0
ECDH10B_0570	0
ECDH10B_0571	0
ECDH10B_0572	0
ECDH10B_0573	0
ECDH10B_0574	0
ECDH10B_0575	0
ECDH10B_0576	0
ECDH10B_0577	0
ECDH10B_0578	0
ECDH10B_0579	0
ECDH10B_0580	0
ECDH10B_0581	0
ECDH10B_0582	0
ECDH10B_0583	0
ECDH10B_0584	0
ECDH10B_0586	0
ECDH10B_0588	0
ECDH10B_0589	0
ECDH10B_0590	0
ECDH10B_0591	0
ECDH10B_0592	0
ECDH10B_0593	0
ECDH10B_0594	0
ECDH10B_0595	0
ECDH10B_0596	0
ECDH10B_0597	0
ECDH10B_0598	0
ECDH10B_0599	0
ECDH10B_0600	0
ECDH10B_0601	0
ECDH10B_0602	0
ECDH10B_0603	0
ECDH10B_0604	0
ECDH10B_0605	0
ECDH10B_0606	0
ECDH10B_0607	0
ECDH10B_0608	0
ECDH10B_0609	0
ECDH10B_0610	0
ECDH10B_0611	0
ECDH10B_0612	0
ECDH10B_0613	0
ECDH10B_0614	0
ECDH10B_0615	0
ECDH10B_0616	0
ECDH10B_0617	0
ECDH10B_0618	10
ECDH10B_0619	0
ECDH10B_0620	1
ECDH10B_0621	0
ECDH10B_0622	0
ECDH10B_0623	2
ECDH10B_0624	0
ECDH10B_0625	0
ECDH10B_0626	2
ECDH10B_0627	0
ECDH10B_0628	1
ECDH10B_0629	0
ECDH10B_0630	0
ECDH10B_0631	24
ECDH10B_0632	1
ECDH10B_0633	2
ECDH10B_0634	2
ECDH10B_0635	2
ECDH10B_0636	3
ECDH10B_0637	3
ECDH10B_0638	1
ECDH10B_0639	0
ECDH10B_0640	11
ECDH10B_0641	3
ECDH10B_0642	15
ECDH10B_0643	4
ECDH10B_0644	9
ECDH10B_0645	1
ECDH10B_0646	3
ECDH10B_0647	0
ECDH10B_0648	0
ECDH10B_0649	12
ECDH10B_0650	0
ECDH10B_0651	1
ECDH10B_0652	0
ECDH10B_0653	0
ECDH10B_0654	1
ECDH10B_0655	0
ECDH10B_0656	0
ECDH10B_0657	0
ECDH10B_0658	0
ECDH10B_0659	1
ECDH10B_0660	0
ECDH10B_0661	0
ECDH10B_0662	0
ECDH10B_0663	0
ECDH10B_0664	5
ECDH10B_0665	1
ECDH10B_0666	21
ECDH10B_0667	9
ECDH10B_0668	3
ECDH10B_0669	1
ECDH10B_0670	0
ECDH10B_0671	0
ECDH10B_0672	1
ECDH10B_0673	1
ECDH10B_0674	36
ECDH10B_0675	53
ECDH10B_0676	8
ECDH10B_0677	6
ECDH10B_0678	8
ECDH10B_0679	3
ECDH10B_0680	1
ECDH10B_0681	0
ECDH10B_0682	0
ECDH10B_0683	0
ECDH10B_0684	0
ECDH10B_0685	0
ECDH10B_0686	0
ECDH10B_0687	3
ECDH10B_0688	2
ECDH10B_0689	6
ECDH10B_0690	0
ECDH10B_0691	82
ECDH10B_0692	5
ECDH10B_0694	1
ECDH10B_0696	3
ECDH10B_0697	15
ECDH10B_0698	0
ECDH10B_0699	1
ECDH10B_0700	0
ECDH10B_0701	10
ECDH10B_0702	21
ECDH10B_0703	14
ECDH10B_0704	38
ECDH10B_0705	12
ECDH10B_0706	15
ECDH10B_0707	3
ECDH10B_0708	6
ECDH10B_0709	13
ECDH10B_0710	11
ECDH10B_0711	82
ECDH10B_0712	0
ECDH10B_0713	2
ECDH10B_0714	0
ECDH10B_0715	9
ECDH10B_0716	0
ECDH10B_0717	0
ECDH10B_0718	0
ECDH10B_0719	0
ECDH10B_0720	2
ECDH10B_0721	5
ECDH10B_0722	7
ECDH10B_0723	1
ECDH10B_0724	12
ECDH10B_0725	0
ECDH10B_0726	828
ECDH10B_0727	1014
ECDH10B_0728	358
ECDH10B_0729	587
ECDH10B_0730	885
ECDH10B_0731	566
ECDH10B_0732	10
ECDH10B_0733	38
ECDH10B_0734	195
ECDH10B_0735	31
ECDH10B_0736	194
ECDH10B_0737	120
ECDH10B_0738	24
ECDH10B_0739	729
ECDH10B_0740	344
ECDH10B_0741	403
ECDH10B_0742	238
ECDH10B_0743	59
ECDH10B_0744	507
ECDH10B_0745	2413
ECDH10B_0746	97
ECDH10B_0747	49
ECDH10B_0748	965
ECDH10B_0749	929
ECDH10B_0750	654
ECDH10B_0751	241
ECDH10B_0752	376
ECDH10B_0753	1088
ECDH10B_0754	38
ECDH10B_0756	34
ECDH10B_0758	23
ECDH10B_0759	13
ECDH10B_0760	59
ECDH10B_0761	98
ECDH10B_0762	16
ECDH10B_0763	23
ECDH10B_0764	27
ECDH10B_0765	0
ECDH10B_0766	114
ECDH10B_0767	267
ECDH10B_0768	10
ECDH10B_0769	40
ECDH10B_0770	37
ECDH10B_0771	9
ECDH10B_0772	77
ECDH10B_0773	2
ECDH10B_0774	31
ECDH10B_0775	237
ECDH10B_0776	147
ECDH10B_0777	277
ECDH10B_0778	164
ECDH10B_0779	315
ECDH10B_0780	256
ECDH10B_0781	74
ECDH10B_0782	148
ECDH10B_0783	45
ECDH10B_0784	6
ECDH10B_0785	16
ECDH10B_0786	17
ECDH10B_0787	978
ECDH10B_0788	603
ECDH10B_0789	188
ECDH10B_0790	1599
ECDH10B_0791	932
ECDH10B_0792	2902
ECDH10B_0793	2530
ECDH10B_0794	2213
ECDH10B_0795	1525
ECDH10B_0796	252
ECDH10B_0797	7
ECDH10B_0798	48
ECDH10B_0799	4986
ECDH10B_0800	3319
ECDH10B_0801	58
ECDH10B_0802	274
ECDH10B_0803	356
ECDH10B_0804	598
ECDH10B_0805	438
ECDH10B_0806	1822
ECDH10B_0807	4379
ECDH10B_0808	5666
ECDH10B_0809	2087
ECDH10B_0810	358
ECDH10B_0811	87
ECDH10B_0812	227
ECDH10B_0813	181
ECDH10B_0814	36
ECDH10B_0815	144
ECDH10B_0816	5
ECDH10B_0817	269
ECDH10B_0818	180
ECDH10B_0819	94
ECDH10B_0820	0
ECDH10B_0821	1310
ECDH10B_0822	1210
ECDH10B_0823	278
ECDH10B_0825	249
ECDH10B_0826	313
ECDH10B_0827	382
ECDH10B_0828	354
ECDH10B_0829	99
ECDH10B_0830	120
ECDH10B_0831	130
ECDH10B_0832	156
ECDH10B_0833	208
ECDH10B_0834	196
ECDH10B_0835	426
ECDH10B_0836	152
ECDH10B_0837	0
ECDH10B_0838	7
ECDH10B_0839	108
ECDH10B_0840	485
ECDH10B_0841	108
ECDH10B_0842	919
ECDH10B_0843	1008
ECDH10B_0844	1593
ECDH10B_0845	603
ECDH10B_0846	538
ECDH10B_0847	919
ECDH10B_0848	518
ECDH10B_0849	517
ECDH10B_0850	57
ECDH10B_0851	75
ECDH10B_0852	44
ECDH10B_0853	115
ECDH10B_0854	233
ECDH10B_0855	16
ECDH10B_0856	47
ECDH10B_0857	0
ECDH10B_0858	28
ECDH10B_0859	198
ECDH10B_0860	122
ECDH10B_0861	68
ECDH10B_0862	62
ECDH10B_0863	75
ECDH10B_0864	104
ECDH10B_0865	2621
ECDH10B_0866	159
ECDH10B_0867	760
ECDH10B_0868	83
ECDH10B_0869	313
ECDH10B_0870	89
ECDH10B_0871	21
ECDH10B_0872	24
ECDH10B_0873	95
ECDH10B_0874	34
ECDH10B_0875	96
ECDH10B_0876	58
ECDH10B_0877	65
ECDH10B_0878	102
ECDH10B_0879	133
ECDH10B_0880	75
ECDH10B_0881	230
ECDH10B_0882	2113
ECDH10B_0883	444
ECDH10B_0884	1086
ECDH10B_0886	397
ECDH10B_0887	260
ECDH10B_0888	624
ECDH10B_0889	1351
ECDH10B_0890	177
ECDH10B_0891	73
ECDH10B_0892	79
ECDH10B_0893	68
ECDH10B_0894	98
ECDH10B_0895	141
ECDH10B_0896	160
ECDH10B_0897	130
ECDH10B_0898	102
ECDH10B_0899	195
ECDH10B_0900	96
ECDH10B_0901	38
ECDH10B_0902	61
ECDH10B_0903	139
ECDH10B_0904	477
ECDH10B_0905	481
ECDH10B_0906	163
ECDH10B_0907	297
ECDH10B_0908	236
ECDH10B_0909	220
ECDH10B_0910	149
ECDH10B_0911	162
ECDH10B_0912	56
ECDH10B_0913	170
ECDH10B_0914	123
ECDH10B_0915	83
ECDH10B_0917	418
ECDH10B_0918	66
ECDH10B_0919	43
ECDH10B_0920	93
ECDH10B_0921	61
ECDH10B_0922	262
ECDH10B_0923	297
ECDH10B_0924	64
ECDH10B_0925	45
ECDH10B_0926	16
ECDH10B_0927	28
ECDH10B_0928	39
ECDH10B_0929	124
ECDH10B_0930	97
ECDH10B_0931	165
ECDH10B_0932	197
ECDH10B_0933	168
ECDH10B_0934	173
ECDH10B_0935	60
ECDH10B_0936	219
ECDH10B_0937	163
ECDH10B_0938	309
ECDH10B_0939	255
ECDH10B_0940	380
ECDH10B_0941	27
ECDH10B_0942	5
ECDH10B_0943	6
ECDH10B_0944	116
ECDH10B_0945	56
ECDH10B_0946	409
ECDH10B_0947	411
ECDH10B_0948	173
ECDH10B_0949	141
ECDH10B_0950	71
ECDH10B_0951	521
ECDH10B_0952	3491
ECDH10B_0953	10
ECDH10B_0954	1241
ECDH10B_0955	280
ECDH10B_0956	708
ECDH10B_0957	625
ECDH10B_0958	649
ECDH10B_0959	1599
ECDH10B_0960	3217
ECDH10B_0961	710
ECDH10B_0962	593
ECDH10B_0963	3751
ECDH10B_0964	958
ECDH10B_0965	444
ECDH10B_0966	559
ECDH10B_0967	105
ECDH10B_0968	248
ECDH10B_0969	26
ECDH10B_0970	27
ECDH10B_0971	56
ECDH10B_0972	649
ECDH10B_0973	17102
ECDH10B_0974	2330
ECDH10B_0975	1297
ECDH10B_0976	33
ECDH10B_0977	1063
ECDH10B_0978	673
ECDH10B_0979	10
ECDH10B_0980	1544
ECDH10B_0981	18087
ECDH10B_0982	220
ECDH10B_0983	198
ECDH10B_0984	1249
ECDH10B_0985	478
ECDH10B_0986	120
ECDH10B_0987	179
ECDH10B_0988	752
