EBG00001089636	169
EBG00001089637	155
EBG00001089638	0
EBG00001089639	8
EBG00001089640	82
EBG00001089641	0
EBG00001089642	0
EBG00001089643	0
EBG00001089644	0
EBG00001089645	27
EBG00001089646	184
EBG00001089647	8
EBG00001089648	37
EBG00001089649	0
EBG00001089650	10
EBG00001089651	0
EBG00001089652	0
EBG00001089653	178
EBG00001089654	122
EBG00001089655	5
EBG00001089656	69
EBG00001089657	0
EBG00001089658	6
EBG00001089659	12
EBG00001089660	209
EBG00001089661	50
EBG00001089662	49
EBG00001089663	0
EBG00001089664	14
EBG00001089665	295
EBG00001089666	0
EBG00001089667	17
EBG00001089668	0
EBG00001089669	0
EBG00001089670	15
EBG00001089671	0
EBG00001089672	0
EBG00001089673	61257
EBG00001089674	200
EBG00001089675	123
EBG00001089676	0
EBG00001089677	41
EBG00001089678	148
EBG00001089679	73
EBG00001089680	0
EBG00001089681	4
EBG00001089682	496
EBG00001089683	94
EBG00001089684	0
EBG00001089685	658
EBG00001089686	22
EBG00001089687	0
EBG00001089688	0
EBG00001089689	0
EBG00001089690	0
EBG00001089691	81
EBG00001089692	285
EBG00001089693	45
EBG00001089694	210
EBG00001089695	0
EBG00001089696	157
EBG00001089697	128
EBG00001089698	52
EBG00001089699	98
EBG00001089700	2
EBG00001089701	0
EBG00001089702	14
EBG00001089703	0
EBG00001089704	11
EBG00001089705	0
EBG00001089706	85
EBG00001089707	0
EBG00001089709	0
EBG00001089711	31
EBG00001089713	28
EBG00001089715	0
EBG00001089716	0
EBG00001089717	85
EBG00001089719	0
EBG00001089720	14
EBG00001089721	12
EBG00001089722	0
EBG00001089723	0
EBG00001089724	0
EBG00001089725	0
EBG00001089726	161
EBG00001089727	74
EBG00001089728	1
EBG00001089729	10
EBG00001089730	64
EBG00001089731	95
EBG00001089732	0
EBG00001089733	21
ECDH10B_0001	395
ECDH10B_0002	626
ECDH10B_0003	192
ECDH10B_0004	268
ECDH10B_0005	63
ECDH10B_0006	129
ECDH10B_0007	178
ECDH10B_0008	4943
ECDH10B_0009	426
ECDH10B_0010	198
ECDH10B_0011	0
ECDH10B_0012	7
ECDH10B_0013	0
ECDH10B_0014	10826
ECDH10B_0015	1140
ECDH10B_0016	8
ECDH10B_0017	21
ECDH10B_0018	0
ECDH10B_0019	0
ECDH10B_0020	200
ECDH10B_0021	98
ECDH10B_0022	1
ECDH10B_0023	24
ECDH10B_0024	544
ECDH10B_0025	15
ECDH10B_0026	652
ECDH10B_0027	2160
ECDH10B_0028	263
ECDH10B_0029	321
ECDH10B_0030	578
ECDH10B_0031	294
ECDH10B_0032	410
ECDH10B_0033	79
ECDH10B_0034	165
ECDH10B_0035	18
ECDH10B_0036	11
ECDH10B_0037	0
ECDH10B_0038	24
ECDH10B_0039	26
ECDH10B_0040	58
ECDH10B_0041	0
ECDH10B_0042	15
ECDH10B_0043	0
ECDH10B_0044	0
ECDH10B_0045	0
ECDH10B_0046	0
ECDH10B_0047	16
ECDH10B_0048	83
ECDH10B_0049	160
ECDH10B_0050	242
ECDH10B_0051	70
ECDH10B_0052	422
ECDH10B_0053	248
ECDH10B_0054	899
ECDH10B_0055	1693
ECDH10B_0056	140
ECDH10B_0058	116
ECDH10B_0060	33
ECDH10B_0061	34
ECDH10B_0062	15
ECDH10B_0063	560
ECDH10B_0064	500
ECDH10B_0065	126
ECDH10B_0066	340
ECDH10B_0067	330
ECDH10B_0068	148
ECDH10B_0069	246
ECDH10B_0070	188
ECDH10B_0071	264
ECDH10B_0072	206
ECDH10B_0073	312
ECDH10B_0074	310
ECDH10B_0075	304
ECDH10B_0076	536
ECDH10B_0077	1507
ECDH10B_0078	3744
ECDH10B_0079	880
ECDH10B_0080	2088
ECDH10B_0081	128
ECDH10B_0082	110
ECDH10B_0083	148
ECDH10B_0084	119
ECDH10B_0085	368
ECDH10B_0086	45
ECDH10B_0087	42
ECDH10B_0088	0
ECDH10B_0089	401
ECDH10B_0090	98
ECDH10B_0091	242
ECDH10B_0092	379
ECDH10B_0093	717
ECDH10B_0094	4625
ECDH10B_0095	3366
ECDH10B_0096	3331
ECDH10B_0097	44
ECDH10B_0098	2860
ECDH10B_0099	560
ECDH10B_0100	435
ECDH10B_0101	246
ECDH10B_0102	185
ECDH10B_0103	328
ECDH10B_0104	166
ECDH10B_0105	522
ECDH10B_0106	710
ECDH10B_0107	88
ECDH10B_0108	116
ECDH10B_0109	27
ECDH10B_0110	471
ECDH10B_0111	766
ECDH10B_0112	87
ECDH10B_0113	835
ECDH10B_0114	346
ECDH10B_0115	10
ECDH10B_0116	0
ECDH10B_0117	10
ECDH10B_0118	0
ECDH10B_0119	9
ECDH10B_0120	13
ECDH10B_0121	0
ECDH10B_0122	59
ECDH10B_0123	467
ECDH10B_0124	100
ECDH10B_0125	2252
ECDH10B_0126	360
ECDH10B_0127	59
ECDH10B_0128	179
ECDH10B_0129	579
ECDH10B_0130	229
ECDH10B_0131	67
ECDH10B_0132	36
ECDH10B_0133	82
ECDH10B_0134	668
ECDH10B_0135	225
ECDH10B_0136	104
ECDH10B_0137	66
ECDH10B_0138	89
ECDH10B_0139	530
ECDH10B_0140	189
ECDH10B_0141	401
ECDH10B_0142	137
ECDH10B_0143	554
ECDH10B_0144	104
ECDH10B_0145	1010
ECDH10B_0146	421
ECDH10B_0147	570
ECDH10B_0149	5828
ECDH10B_0150	3237
ECDH10B_0151	495
ECDH10B_0152	750
ECDH10B_0153	264
ECDH10B_0154	361
ECDH10B_0155	455
ECDH10B_0156	877
ECDH10B_0157	2132
ECDH10B_0158	1565
ECDH10B_0159	893
ECDH10B_0160	663
ECDH10B_0161	931
ECDH10B_0162	415
ECDH10B_0163	229
ECDH10B_0164	778
ECDH10B_0165	839
ECDH10B_0166	145
ECDH10B_0167	63
ECDH10B_0168	190
ECDH10B_0169	117
ECDH10B_0170	222
ECDH10B_0171	202
ECDH10B_0172	144
ECDH10B_0173	134
ECDH10B_0174	68
ECDH10B_0175	1805
ECDH10B_0176	168
ECDH10B_0177	188
ECDH10B_0178	638
ECDH10B_0179	151
ECDH10B_0180	43
ECDH10B_0181	407
ECDH10B_0182	15
ECDH10B_0183	0
ECDH10B_0184	0
ECDH10B_0185	393
ECDH10B_0186	0
ECDH10B_0187	0
ECDH10B_0188	76
ECDH10B_0189	69
ECDH10B_0190	380
ECDH10B_0191	66
ECDH10B_0192	556
ECDH10B_0193	51
ECDH10B_0194	224
ECDH10B_0195	208
ECDH10B_0196	170
ECDH10B_0197	3
ECDH10B_0198	47
ECDH10B_0199	57
ECDH10B_0200	117
ECDH10B_0201	300
ECDH10B_0202	200
ECDH10B_0203	37
ECDH10B_0204	598
ECDH10B_0205	352
ECDH10B_0206	572
ECDH10B_0207	70
ECDH10B_0208	134
ECDH10B_0209	1
ECDH10B_0210	27
ECDH10B_0211	26
ECDH10B_0212	0
ECDH10B_0213	117
ECDH10B_0214	0
ECDH10B_0215	27
ECDH10B_0216	17
ECDH10B_0217	0
ECDH10B_0218	81
ECDH10B_0219	1440
ECDH10B_0220	176
ECDH10B_0221	305
ECDH10B_0222	591
ECDH10B_0223	17
ECDH10B_0224	482
ECDH10B_0225	501
ECDH10B_0226	73
ECDH10B_0227	47
ECDH10B_0228	41
ECDH10B_0229	0
ECDH10B_0230	25
ECDH10B_0231	99
ECDH10B_0232	109
ECDH10B_0233	37
ECDH10B_0234	9
ECDH10B_0235	12
ECDH10B_0236	0
ECDH10B_0237	37
ECDH10B_0238	56
ECDH10B_0239	51
ECDH10B_0240	13
ECDH10B_0241	14
ECDH10B_0243	66
ECDH10B_0244	79
ECDH10B_0245	1
ECDH10B_0246	0
ECDH10B_0247	108
ECDH10B_0248	68
ECDH10B_0249	0
ECDH10B_0250	0
ECDH10B_0251	0
ECDH10B_0252	82
ECDH10B_0253	41
ECDH10B_0254	0
ECDH10B_0255	1977
ECDH10B_0256	4430
ECDH10B_0257	96
ECDH10B_0258	194
ECDH10B_0259	80
ECDH10B_0261	59
ECDH10B_0262	0
ECDH10B_0263	2
ECDH10B_0264	56
ECDH10B_0265	40
ECDH10B_0266	62
ECDH10B_0267	26
ECDH10B_0268	209
ECDH10B_0269	271
ECDH10B_0270	0
ECDH10B_0271	49
ECDH10B_0272	5
ECDH10B_0273	24
ECDH10B_0274	0
ECDH10B_0275	31
ECDH10B_0276	0
ECDH10B_0277	56
ECDH10B_0278	49
ECDH10B_0279	43
ECDH10B_0280	10
ECDH10B_0281	19
ECDH10B_0282	0
ECDH10B_0283	690
ECDH10B_0284	111
ECDH10B_0285	1180
ECDH10B_0286	0
ECDH10B_0287	0
ECDH10B_0288	0
ECDH10B_0289	15
ECDH10B_0290	0
ECDH10B_0291	0
ECDH10B_0292	0
ECDH10B_0293	11
ECDH10B_0294	112
ECDH10B_0295	240
ECDH10B_0296	152
ECDH10B_0297	0
ECDH10B_0298	67
ECDH10B_0299	97
ECDH10B_0300	18
ECDH10B_0301	126
ECDH10B_0302	18
ECDH10B_0303	25
ECDH10B_0304	0
ECDH10B_0305	21
ECDH10B_0306	0
ECDH10B_0307	21
ECDH10B_0308	0
ECDH10B_0309	163
ECDH10B_0310	170
ECDH10B_0311	340
ECDH10B_0312	132
ECDH10B_0313	12
ECDH10B_0315	12
ECDH10B_0316	3
ECDH10B_0317	11
ECDH10B_0319	29
ECDH10B_0320	0
ECDH10B_0321	0
ECDH10B_0322	0
ECDH10B_0323	0
ECDH10B_0324	6
ECDH10B_0325	467
ECDH10B_0326	0
ECDH10B_0328	155
ECDH10B_0329	68
ECDH10B_0330	0
ECDH10B_0332	12
ECDH10B_0333	97
ECDH10B_0334	74
ECDH10B_0335	98
ECDH10B_0336	12
ECDH10B_0337	185
ECDH10B_0338	654
ECDH10B_0339	50
ECDH10B_0340	31
ECDH10B_0341	6
ECDH10B_0342	52
ECDH10B_0343	87
ECDH10B_0344	181
ECDH10B_0345	282
ECDH10B_0346	79
ECDH10B_0347	36
ECDH10B_0348	683
ECDH10B_0349	39
ECDH10B_0350	172
ECDH10B_0351	213
ECDH10B_0352	131
ECDH10B_0353	60
ECDH10B_0354	128
ECDH10B_0355	76
ECDH10B_0356	115
ECDH10B_0357	335
ECDH10B_0358	229
ECDH10B_0359	142
ECDH10B_0360	44
ECDH10B_0361	144
ECDH10B_0362	1195
ECDH10B_0363	1069
ECDH10B_0364	1162
ECDH10B_0365	520
ECDH10B_0366	319
ECDH10B_0367	1095
ECDH10B_0368	4
ECDH10B_0369	176
ECDH10B_0370	473
ECDH10B_0371	402
ECDH10B_0372	1722
ECDH10B_0373	118
ECDH10B_0374	332
ECDH10B_0375	340
ECDH10B_0376	468
ECDH10B_0377	390
ECDH10B_0378	248
ECDH10B_0379	571
ECDH10B_0380	180
ECDH10B_0381	93
ECDH10B_0382	579
ECDH10B_0383	59
ECDH10B_0384	1288
ECDH10B_0385	332
ECDH10B_0386	561
ECDH10B_0387	1774
ECDH10B_0388	1627
ECDH10B_0389	225
ECDH10B_0390	518
ECDH10B_0391	361
ECDH10B_0392	3069
ECDH10B_0393	1487
ECDH10B_0394	2656
ECDH10B_0395	1595
ECDH10B_0396	995
ECDH10B_0397	1587
ECDH10B_0398	79
ECDH10B_0399	69
ECDH10B_0400	175
ECDH10B_0401	88
ECDH10B_0402	63
ECDH10B_0403	82
ECDH10B_0404	198
ECDH10B_0405	190
ECDH10B_0406	1
ECDH10B_0407	41
ECDH10B_0408	230
ECDH10B_0409	73
ECDH10B_0410	40
ECDH10B_0412	11
ECDH10B_0413	47
ECDH10B_0414	132
ECDH10B_0415	124
ECDH10B_0416	236
ECDH10B_0417	715
ECDH10B_0418	564
ECDH10B_0419	245
ECDH10B_0420	28
ECDH10B_0421	403
ECDH10B_0422	32
ECDH10B_0423	59
ECDH10B_0424	117
ECDH10B_0425	216
ECDH10B_0426	749
ECDH10B_0427	619
ECDH10B_0428	606
ECDH10B_0429	2228
ECDH10B_0430	682
ECDH10B_0431	182
ECDH10B_0432	68
ECDH10B_0433	282
ECDH10B_0434	446
ECDH10B_0435	51
ECDH10B_0436	250
ECDH10B_0437	49
ECDH10B_0439	184
ECDH10B_0440	113
ECDH10B_0441	786
ECDH10B_0442	5
ECDH10B_0443	15
ECDH10B_0444	119
ECDH10B_0445	132
ECDH10B_0446	160
ECDH10B_0447	43
ECDH10B_0448	174
ECDH10B_0449	637
ECDH10B_0450	151
ECDH10B_0451	204
ECDH10B_0452	86
ECDH10B_0453	171
ECDH10B_0454	83
ECDH10B_0455	77
ECDH10B_0456	45
ECDH10B_0457	17
ECDH10B_0458	18
ECDH10B_0459	142
ECDH10B_0460	0
ECDH10B_0461	13
ECDH10B_0462	619
ECDH10B_0463	7
ECDH10B_0464	0
ECDH10B_0465	0
ECDH10B_0466	0
ECDH10B_0467	0
ECDH10B_0468	0
ECDH10B_0469	0
ECDH10B_0470	15
ECDH10B_0471	26
ECDH10B_0472	0
ECDH10B_0473	0
ECDH10B_0474	10
ECDH10B_0475	0
ECDH10B_0476	0
ECDH10B_0477	16
ECDH10B_0478	121
ECDH10B_0479	0
ECDH10B_0480	113
ECDH10B_0481	813
ECDH10B_0482	346
ECDH10B_0483	64
ECDH10B_0484	62
ECDH10B_0485	542
ECDH10B_0486	0
ECDH10B_0487	0
ECDH10B_0488	43
ECDH10B_0489	11
ECDH10B_0490	0
ECDH10B_0491	0
ECDH10B_0492	30
ECDH10B_0493	167
ECDH10B_0494	0
ECDH10B_0495	5
ECDH10B_0496	1
ECDH10B_0497	0
ECDH10B_0498	21
ECDH10B_0499	51
ECDH10B_0500	27
ECDH10B_0501	29
ECDH10B_0502	79
ECDH10B_0503	0
ECDH10B_0504	0
ECDH10B_0505	0
ECDH10B_0506	0
ECDH10B_0507	0
ECDH10B_0508	0
ECDH10B_0509	2
ECDH10B_0510	0
ECDH10B_0511	0
ECDH10B_0512	0
ECDH10B_0513	0
ECDH10B_0514	0
ECDH10B_0515	0
ECDH10B_0516	0
ECDH10B_0517	0
ECDH10B_0518	0
ECDH10B_0519	0
ECDH10B_0520	0
ECDH10B_0521	0
ECDH10B_0522	0
ECDH10B_0523	0
ECDH10B_0524	0
ECDH10B_0525	0
ECDH10B_0526	0
ECDH10B_0527	0
ECDH10B_0528	0
ECDH10B_0529	0
ECDH10B_0530	0
ECDH10B_0531	0
ECDH10B_0532	0
ECDH10B_0533	0
ECDH10B_0534	0
ECDH10B_0535	0
ECDH10B_0536	0
ECDH10B_0537	0
ECDH10B_0538	0
ECDH10B_0539	0
ECDH10B_0540	0
ECDH10B_0541	0
ECDH10B_0542	0
ECDH10B_0543	0
ECDH10B_0544	0
ECDH10B_0545	0
ECDH10B_0546	0
ECDH10B_0547	0
ECDH10B_0548	0
ECDH10B_0549	0
ECDH10B_0550	0
ECDH10B_0551	0
ECDH10B_0552	0
ECDH10B_0553	0
ECDH10B_0554	0
ECDH10B_0555	0
ECDH10B_0556	0
ECDH10B_0557	0
ECDH10B_0558	0
ECDH10B_0559	0
ECDH10B_0560	0
ECDH10B_0561	0
ECDH10B_0562	0
ECDH10B_0563	0
ECDH10B_0564	0
ECDH10B_0565	0
ECDH10B_0566	0
ECDH10B_0567	0
ECDH10B_0568	0
ECDH10B_0569	0
ECDH10B_0570	0
ECDH10B_0571	0
ECDH10B_0572	0
ECDH10B_0573	0
ECDH10B_0574	0
ECDH10B_0575	0
ECDH10B_0576	0
ECDH10B_0577	0
ECDH10B_0578	0
ECDH10B_0579	0
ECDH10B_0580	0
ECDH10B_0581	0
ECDH10B_0582	0
ECDH10B_0583	0
ECDH10B_0584	0
ECDH10B_0586	0
ECDH10B_0588	0
ECDH10B_0589	0
ECDH10B_0590	0
ECDH10B_0591	0
ECDH10B_0592	0
ECDH10B_0593	0
ECDH10B_0594	0
ECDH10B_0595	0
ECDH10B_0596	0
ECDH10B_0597	0
ECDH10B_0598	0
ECDH10B_0599	0
ECDH10B_0600	0
ECDH10B_0601	0
ECDH10B_0602	0
ECDH10B_0603	0
ECDH10B_0604	0
ECDH10B_0605	0
ECDH10B_0606	0
ECDH10B_0607	0
ECDH10B_0608	0
ECDH10B_0609	0
ECDH10B_0610	0
ECDH10B_0611	0
ECDH10B_0612	0
ECDH10B_0613	0
ECDH10B_0614	0
ECDH10B_0615	0
ECDH10B_0616	0
ECDH10B_0617	0
ECDH10B_0618	12
ECDH10B_0619	0
ECDH10B_0620	0
ECDH10B_0621	0
ECDH10B_0622	0
ECDH10B_0623	0
ECDH10B_0624	0
ECDH10B_0625	0
ECDH10B_0626	0
ECDH10B_0627	0
ECDH10B_0628	1
ECDH10B_0629	0
ECDH10B_0630	0
ECDH10B_0631	19
ECDH10B_0632	0
ECDH10B_0633	0
ECDH10B_0634	0
ECDH10B_0635	2
ECDH10B_0636	1
ECDH10B_0637	0
ECDH10B_0638	0
ECDH10B_0639	0
ECDH10B_0640	1
ECDH10B_0641	0
ECDH10B_0642	1
ECDH10B_0643	1
ECDH10B_0644	12
ECDH10B_0645	1
ECDH10B_0646	2
ECDH10B_0647	4
ECDH10B_0648	0
ECDH10B_0649	3
ECDH10B_0650	0
ECDH10B_0651	0
ECDH10B_0652	0
ECDH10B_0653	0
ECDH10B_0654	1
ECDH10B_0655	0
ECDH10B_0656	0
ECDH10B_0657	0
ECDH10B_0658	2
ECDH10B_0659	0
ECDH10B_0660	0
ECDH10B_0661	0
ECDH10B_0662	0
ECDH10B_0663	0
ECDH10B_0664	1
ECDH10B_0665	0
ECDH10B_0666	37
ECDH10B_0667	9
ECDH10B_0668	3
ECDH10B_0669	1
ECDH10B_0670	0
ECDH10B_0671	0
ECDH10B_0672	0
ECDH10B_0673	1
ECDH10B_0674	25
ECDH10B_0675	28
ECDH10B_0676	0
ECDH10B_0677	2
ECDH10B_0678	2
ECDH10B_0679	1
ECDH10B_0680	0
ECDH10B_0681	0
ECDH10B_0682	0
ECDH10B_0683	0
ECDH10B_0684	0
ECDH10B_0685	0
ECDH10B_0686	0
ECDH10B_0687	1
ECDH10B_0688	2
ECDH10B_0689	10
ECDH10B_0690	1
ECDH10B_0691	74
ECDH10B_0692	0
ECDH10B_0694	1
ECDH10B_0696	0
ECDH10B_0697	12
ECDH10B_0698	0
ECDH10B_0699	1
ECDH10B_0700	2
ECDH10B_0701	3
ECDH10B_0702	13
ECDH10B_0703	4
ECDH10B_0704	24
ECDH10B_0705	1
ECDH10B_0706	0
ECDH10B_0707	0
ECDH10B_0708	2
ECDH10B_0709	0
ECDH10B_0710	3
ECDH10B_0711	37
ECDH10B_0712	5
ECDH10B_0713	0
ECDH10B_0714	0
ECDH10B_0715	0
ECDH10B_0716	0
ECDH10B_0717	0
ECDH10B_0718	0
ECDH10B_0719	0
ECDH10B_0720	6
ECDH10B_0721	4
ECDH10B_0722	3
ECDH10B_0723	3
ECDH10B_0724	12
ECDH10B_0725	0
ECDH10B_0726	518
ECDH10B_0727	722
ECDH10B_0728	452
ECDH10B_0729	803
ECDH10B_0730	598
ECDH10B_0731	266
ECDH10B_0732	0
ECDH10B_0733	0
ECDH10B_0734	14
ECDH10B_0735	27
ECDH10B_0736	43
ECDH10B_0737	9
ECDH10B_0738	8
ECDH10B_0739	527
ECDH10B_0740	270
ECDH10B_0741	309
ECDH10B_0742	200
ECDH10B_0743	126
ECDH10B_0744	776
ECDH10B_0745	1179
ECDH10B_0746	15
ECDH10B_0747	28
ECDH10B_0748	420
ECDH10B_0749	652
ECDH10B_0750	217
ECDH10B_0751	103
ECDH10B_0752	372
ECDH10B_0753	856
ECDH10B_0754	28
ECDH10B_0756	0
ECDH10B_0758	15
ECDH10B_0759	15
ECDH10B_0760	1
ECDH10B_0761	64
ECDH10B_0762	32
ECDH10B_0763	0
ECDH10B_0764	0
ECDH10B_0765	0
ECDH10B_0766	121
ECDH10B_0767	99
ECDH10B_0768	0
ECDH10B_0769	9
ECDH10B_0770	0
ECDH10B_0771	0
ECDH10B_0772	8
ECDH10B_0773	0
ECDH10B_0774	24
ECDH10B_0775	123
ECDH10B_0776	28
ECDH10B_0777	256
ECDH10B_0778	95
ECDH10B_0779	131
ECDH10B_0780	143
ECDH10B_0781	80
ECDH10B_0782	101
ECDH10B_0783	27
ECDH10B_0784	0
ECDH10B_0785	26
ECDH10B_0786	0
ECDH10B_0787	2002
ECDH10B_0788	184
ECDH10B_0789	118
ECDH10B_0790	948
ECDH10B_0791	576
ECDH10B_0792	1659
ECDH10B_0793	1944
ECDH10B_0794	1262
ECDH10B_0795	1154
ECDH10B_0796	53
ECDH10B_0797	0
ECDH10B_0798	11
ECDH10B_0799	4603
ECDH10B_0800	2820
ECDH10B_0801	115
ECDH10B_0802	180
ECDH10B_0803	183
ECDH10B_0804	267
ECDH10B_0805	202
ECDH10B_0806	514
ECDH10B_0807	2607
ECDH10B_0808	4052
ECDH10B_0809	1467
ECDH10B_0810	132
ECDH10B_0811	3
ECDH10B_0812	88
ECDH10B_0813	15
ECDH10B_0814	0
ECDH10B_0815	0
ECDH10B_0816	0
ECDH10B_0817	81
ECDH10B_0818	134
ECDH10B_0819	118
ECDH10B_0820	11
ECDH10B_0821	1454
ECDH10B_0822	937
ECDH10B_0823	378
ECDH10B_0825	127
ECDH10B_0826	177
ECDH10B_0827	335
ECDH10B_0828	160
ECDH10B_0829	170
ECDH10B_0830	84
ECDH10B_0831	194
ECDH10B_0832	65
ECDH10B_0833	124
ECDH10B_0834	180
ECDH10B_0835	589
ECDH10B_0836	134
ECDH10B_0837	0
ECDH10B_0838	0
ECDH10B_0839	90
ECDH10B_0840	208
ECDH10B_0841	7
ECDH10B_0842	193
ECDH10B_0843	390
ECDH10B_0844	364
ECDH10B_0845	124
ECDH10B_0846	144
ECDH10B_0847	358
ECDH10B_0848	195
ECDH10B_0849	277
ECDH10B_0850	173
ECDH10B_0851	81
ECDH10B_0852	54
ECDH10B_0853	52
ECDH10B_0854	356
ECDH10B_0855	17
ECDH10B_0856	0
ECDH10B_0857	20
ECDH10B_0858	44
ECDH10B_0859	129
ECDH10B_0860	148
ECDH10B_0861	37
ECDH10B_0862	227
ECDH10B_0863	94
ECDH10B_0864	44
ECDH10B_0865	226
ECDH10B_0866	12
ECDH10B_0867	187
ECDH10B_0868	103
ECDH10B_0869	175
ECDH10B_0870	23
ECDH10B_0871	1
ECDH10B_0872	55
ECDH10B_0873	54
ECDH10B_0874	0
ECDH10B_0875	53
ECDH10B_0876	58
ECDH10B_0877	72
ECDH10B_0878	87
ECDH10B_0879	234
ECDH10B_0880	248
ECDH10B_0881	40
ECDH10B_0882	1129
ECDH10B_0883	73
ECDH10B_0884	350
ECDH10B_0886	140
ECDH10B_0887	157
ECDH10B_0888	306
ECDH10B_0889	345
ECDH10B_0890	29
ECDH10B_0891	26
ECDH10B_0892	89
ECDH10B_0893	0
ECDH10B_0894	35
ECDH10B_0895	161
ECDH10B_0896	221
ECDH10B_0897	112
ECDH10B_0898	164
ECDH10B_0899	173
ECDH10B_0900	11
ECDH10B_0901	27
ECDH10B_0902	38
ECDH10B_0903	20
ECDH10B_0904	128
ECDH10B_0905	918
ECDH10B_0906	145
ECDH10B_0907	225
ECDH10B_0908	303
ECDH10B_0909	286
ECDH10B_0910	53
ECDH10B_0911	157
ECDH10B_0912	64
ECDH10B_0913	105
ECDH10B_0914	62
ECDH10B_0915	23
ECDH10B_0917	169
ECDH10B_0918	65
ECDH10B_0919	17
ECDH10B_0920	25
ECDH10B_0921	34
ECDH10B_0922	137
ECDH10B_0923	206
ECDH10B_0924	14
ECDH10B_0925	47
ECDH10B_0926	14
ECDH10B_0927	51
ECDH10B_0928	30
ECDH10B_0929	10
ECDH10B_0930	32
ECDH10B_0931	120
ECDH10B_0932	80
ECDH10B_0933	165
ECDH10B_0934	185
ECDH10B_0935	29
ECDH10B_0936	134
ECDH10B_0937	182
ECDH10B_0938	234
ECDH10B_0939	76
ECDH10B_0940	298
ECDH10B_0941	78
ECDH10B_0942	37
ECDH10B_0943	31
ECDH10B_0944	100
ECDH10B_0945	0
ECDH10B_0946	298
ECDH10B_0947	363
ECDH10B_0948	99
ECDH10B_0949	71
ECDH10B_0950	190
ECDH10B_0951	195
ECDH10B_0952	3409
ECDH10B_0953	0
ECDH10B_0954	503
ECDH10B_0955	52
ECDH10B_0956	326
ECDH10B_0957	336
ECDH10B_0958	363
ECDH10B_0959	773
ECDH10B_0960	752
ECDH10B_0961	155
ECDH10B_0962	167
ECDH10B_0963	2849
ECDH10B_0964	1081
ECDH10B_0965	355
ECDH10B_0966	279
ECDH10B_0967	143
ECDH10B_0968	100
ECDH10B_0969	53
ECDH10B_0970	39
ECDH10B_0971	22
ECDH10B_0972	457
ECDH10B_0973	12330
ECDH10B_0974	2348
ECDH10B_0975	497
ECDH10B_0976	17
ECDH10B_0977	844
ECDH10B_0978	171
ECDH10B_0979	24
ECDH10B_0980	369
ECDH10B_0981	7577
ECDH10B_0982	430
ECDH10B_0983	93
ECDH10B_0984	491
ECDH10B_0985	158
ECDH10B_0986	64
ECDH10B_0987	147
ECDH10B_0988	660
ECDH10B_0989	245
ECDH10B_0990	42
ECDH10B_0991	225
ECDH10B_0992	345
ECDH10B_0993	176
ECDH10B_0994	915
